codigo_ibge,municipio,uf,eixo_id,n_contratos,valor_total,subeixos_atingidos,fontes,nivel_documentacao,rotulo_nivel
1505536,Parauapebas,PA,busca_ativa_escolar,1,108000.0,programas_permanencia,PNCP,1,registro_isolado
1505536,Parauapebas,PA,primeira_infancia,1,108000.0,creche_pre_escola,PNCP,1,registro_isolado
1505551,PAU D'ARCO,PA,primeira_infancia,1,3602220.05,creche_pre_escola,Transferegov,1,registro_isolado
1505635,PIÇARRA,PA,busca_ativa_escolar,1,10152522.13,programas_permanencia,Transferegov,1,registro_isolado
1505635,PIÇARRA,PA,primeira_infancia,1,3411644.35,creche_pre_escola,Transferegov,1,registro_isolado
1505650,PLACAS,PA,busca_ativa_escolar,1,11645311.8,programas_permanencia,Transferegov,1,registro_isolado
1505650,Placas,PA,busca_ativa_escolar,1,169809.0,transporte_escolar,PNCP,1,registro_isolado
1505700,PONTA DE PEDRAS,PA,primeira_infancia,1,3602220.05,creche_pre_escola,Transferegov,1,registro_isolado
1505700,Ponta de Pedras,PA,primeira_infancia,1,1693900.0,creche_pre_escola,PNCP,1,registro_isolado
1505700,Ponta de Pedras,PA,seguranca_alimentar,3,1731841.0,alimentacao_escolar,PNCP,2,registros_recorrentes
1505809,PORTEL,PA,seguranca_alimentar,1,5050000.0,equipamentos_san,Transferegov,1,registro_isolado
1506005,Prainha,PA,busca_ativa_escolar,1,213000.0,programas_permanencia,PNCP,1,registro_isolado
1506005,Prainha,PA,primeira_infancia,1,2123528.51,creche_pre_escola,PNCP,1,registro_isolado
1506138,REDENÇÃO,PA,primeira_infancia,2,6958765.09,creche_pre_escola,Transferegov,1,registro_isolado
1506161,RIO MARIA,PA,primeira_infancia,1,3380179.31,creche_pre_escola,Transferegov,1,registro_isolado
1506187,RONDON DO PARÁ,PA,busca_ativa_escolar,1,2780000.0,transporte_escolar,Transferegov,1,registro_isolado
1506187,RONDON DO PARÁ,PA,primeira_infancia,2,10335419.82,creche_pre_escola,Transferegov,1,registro_isolado
1506187,Rondon do Pará,PA,seguranca_alimentar,1,144000.0,alimentacao_escolar,PNCP,1,registro_isolado
1506195,RURÓPOLIS,PA,busca_ativa_escolar,1,10007731.86,programas_permanencia,Transferegov,1,registro_isolado
1506195,RURÓPOLIS,PA,primeira_infancia,1,5670746.35,creche_pre_escola,Transferegov,1,registro_isolado
1506195,Rurópolis,PA,busca_ativa_escolar,1,4762900.0,programas_permanencia,PNCP,1,registro_isolado
1506195,Rurópolis,PA,primeira_infancia,1,4762900.0,creche_pre_escola,PNCP,1,registro_isolado
1506203,SALINÓPOLIS,PA,primeira_infancia,1,5670746.35,creche_pre_escola,Transferegov,1,registro_isolado
1506203,Salinópolis,PA,primeira_infancia,1,4299824.25,creche_pre_escola,PNCP,1,registro_isolado
1506302,SALVATERRA,PA,busca_ativa_escolar,1,8318839.9,programas_permanencia,Transferegov,1,registro_isolado
1506302,SALVATERRA,PA,primeira_infancia,1,5670746.35,creche_pre_escola,Transferegov,1,registro_isolado
1506351,SANTA BÁRBARA DO PARÁ,PA,busca_ativa_escolar,1,8318839.91,programas_permanencia,Transferegov,1,registro_isolado
1506351,SANTA BÁRBARA DO PARÁ,PA,primeira_infancia,1,3357305.91,creche_pre_escola,Transferegov,1,registro_isolado
1506500,SANTA ISABEL DO PARÁ,PA,busca_ativa_escolar,1,10287066.76,programas_permanencia,Transferegov,1,registro_isolado
1506500,SANTA ISABEL DO PARÁ,PA,primeira_infancia,2,7030360.05,creche_pre_escola,Transferegov,1,registro_isolado
1506559,SANTA LUZIA DO PARÁ,PA,busca_ativa_escolar,1,8319177.79,programas_permanencia,Transferegov,1,registro_isolado
1506559,SANTA LUZIA DO PARÁ,PA,primeira_infancia,1,5670746.35,creche_pre_escola,Transferegov,1,registro_isolado
1506583,SANTA MARIA DAS BARREIRAS,PA,primeira_infancia,1,3356545.04,creche_pre_escola,Transferegov,1,registro_isolado
1506609,SANTA MARIA DO PARÁ,PA,primeira_infancia,1,5670843.08,creche_pre_escola,Transferegov,1,registro_isolado
1506807,SANTARÉM,PA,busca_ativa_escolar,1,8519410.19,programas_permanencia,Transferegov,1,registro_isolado
1506807,SANTARÉM,PA,primeira_infancia,2,10036668.07,creche_pre_escola,Transferegov,1,registro_isolado
1506906,SANTARÉM NOVO,PA,seguranca_alimentar,1,1000000.0,equipamentos_san,Transferegov,1,registro_isolado
1507003,SANTO ANTÔNIO DO TAUÁ,PA,primeira_infancia,1,3602220.05,creche_pre_escola,Transferegov,1,registro_isolado
1507102,SÃO CAETANO DE ODIVELAS,PA,primeira_infancia,1,5670746.35,creche_pre_escola,Transferegov,1,registro_isolado
1507201,SÃO DOMINGOS DO CAPIM,PA,busca_ativa_escolar,1,11639351.51,programas_permanencia,Transferegov,1,registro_isolado
1507409,SÃO FRANCISCO DO PARÁ,PA,primeira_infancia,2,9273063.129999999,creche_pre_escola,Transferegov,1,registro_isolado
1507474,SÃO JOÃO DE PIRABAS,PA,seguranca_alimentar,1,1408000.0,agricultura_familiar,Transferegov,1,registro_isolado
1507706,SÃO SEBASTIÃO DA BOA VISTA,PA,busca_ativa_escolar,1,8415233.28,programas_permanencia,Transferegov,1,registro_isolado
1507706,SÃO SEBASTIÃO DA BOA VISTA,PA,primeira_infancia,2,7003954.27,creche_pre_escola,Transferegov,1,registro_isolado
1507706,São Sebastião da Boa Vista,PA,seguranca_alimentar,1,2159166.0,agricultura_familiar;alimentacao_escolar,PNCP,1,registro_isolado
1507755,SAPUCAIA,PA,primeira_infancia,1,3356545.04,creche_pre_escola,Transferegov,1,registro_isolado
1507755,SAPUCAIA,PA,seguranca_alimentar,3,1577625.9700000002,agricultura_familiar,Transferegov,2,registros_recorrentes
1507953,TAILÂNDIA,PA,primeira_infancia,1,3602220.05,creche_pre_escola,Transferegov,1,registro_isolado
1507961,TERRA ALTA,PA,busca_ativa_escolar,1,11639351.51,programas_permanencia,Transferegov,1,registro_isolado
1507961,TERRA ALTA,PA,primeira_infancia,1,5670746.35,creche_pre_escola,Transferegov,1,registro_isolado
1507979,TERRA SANTA,PA,busca_ativa_escolar,1,11669767.19,programas_permanencia,Transferegov,1,registro_isolado
1507979,Terra Santa,PA,busca_ativa_escolar,3,130009.19,programas_permanencia,PNCP,2,registros_recorrentes
1508001,TOMÉ-AÇU,PA,seguranca_alimentar,1,800000.0,equipamentos_san,Transferegov,1,registro_isolado
1508001,Tomé-Açu,PA,busca_ativa_escolar,2,255730.0,programas_permanencia,PNCP,1,registro_isolado
1508001,Tomé-Açu,PA,primeira_infancia,2,255730.0,creche_pre_escola,PNCP,1,registro_isolado
1508084,TUCUMÃ,PA,primeira_infancia,2,9822212.08,creche_pre_escola,Transferegov,1,registro_isolado
1508100,TUCURUÍ,PA,busca_ativa_escolar,1,11639351.51,programas_permanencia,Transferegov,1,registro_isolado
1508126,ULIANÓPOLIS,PA,busca_ativa_escolar,1,10008138.35,programas_permanencia,Transferegov,1,registro_isolado
1508126,ULIANÓPOLIS,PA,primeira_infancia,1,3602220.05,creche_pre_escola,Transferegov,1,registro_isolado
1508159,URUARÁ,PA,primeira_infancia,1,5694612.49,creche_pre_escola,Transferegov,1,registro_isolado
1508209,VIGIA,PA,primeira_infancia,1,3356545.04,creche_pre_escola,Transferegov,1,registro_isolado
1508308,VISEU,PA,busca_ativa_escolar,1,474499.0,transporte_escolar,Transferegov,1,registro_isolado
1600055,SERRA DO NAVIO,AP,primeira_infancia,1,6026908.2,creche_pre_escola,Transferegov,1,registro_isolado
1600055,SERRA DO NAVIO,AP,seguranca_alimentar,1,4460878.73,agricultura_familiar,Transferegov,1,registro_isolado
1600105,AMAPÁ,AP,primeira_infancia,1,5818021.14,creche_pre_escola,Transferegov,1,registro_isolado
1600154,PEDRA BRANCA DO AMAPARI,AP,primeira_infancia,1,6004852.14,creche_pre_escola,Transferegov,1,registro_isolado
1600204,CALÇOENE,AP,primeira_infancia,2,6900571.93,creche_pre_escola,Transferegov,1,registro_isolado
1600238,FERREIRA GOMES,AP,primeira_infancia,1,6004852.14,creche_pre_escola,Transferegov,1,registro_isolado
1600279,Laranjal do Jari,AP,saude_mental,2,913191.0,caps,PNCP,1,registro_isolado
1600303,MACAPÁ,AP,busca_ativa_escolar,1,12638257.74,programas_permanencia,Transferegov,1,registro_isolado
1600303,MACAPÁ,AP,primeira_infancia,5,17210743.2,creche_pre_escola,Transferegov,2,registros_recorrentes
1600303,MACAPÁ,AP,saude_mental,1,492803.74,raps_geral,Transferegov,1,registro_isolado
1600402,MAZAGÃO,AP,seguranca_alimentar,1,6507000.0,agricultura_familiar,Transferegov,1,registro_isolado
1600501,OIAPOQUE,AP,primeira_infancia,1,3490733.49,creche_pre_escola,Transferegov,1,registro_isolado
1600535,PORTO GRANDE,AP,primeira_infancia,2,6899883.07,creche_pre_escola,Transferegov,1,registro_isolado
1600550,PRACUÚBA,AP,primeira_infancia,1,5818021.14,creche_pre_escola,Transferegov,1,registro_isolado
1600600,SANTANA,AP,seguranca_alimentar,1,341000.0,agricultura_familiar,Transferegov,1,registro_isolado
1600709,TARTARUGALZINHO,AP,primeira_infancia,1,3490733.48,creche_pre_escola,Transferegov,1,registro_isolado
1600808,VITÓRIA DO JARI,AP,primeira_infancia,1,3510329.57,creche_pre_escola,Transferegov,1,registro_isolado
1700251,ABREULÂNDIA,TO,busca_ativa_escolar,1,677000.0,transporte_escolar,Transferegov,1,registro_isolado
1700301,AGUIARNÓPOLIS,TO,busca_ativa_escolar,1,3356154.96,programas_permanencia,Transferegov,1,registro_isolado
1700301,AGUIARNÓPOLIS,TO,primeira_infancia,1,3356154.96,creche_pre_escola,Transferegov,1,registro_isolado
1700707,ALVORADA,TO,primeira_infancia,1,5580308.79,creche_pre_escola,Transferegov,1,registro_isolado
1702208,ARAGUATINS,TO,busca_ativa_escolar,1,11340988.4,programas_permanencia,Transferegov,1,registro_isolado
1702406,ARRAIAS,TO,busca_ativa_escolar,1,9726053.98,programas_permanencia,Transferegov,1,registro_isolado
1702406,ARRAIAS,TO,primeira_infancia,1,5580308.79,creche_pre_escola,Transferegov,1,registro_isolado
1702554,AUGUSTINÓPOLIS,TO,primeira_infancia,1,5580308.79,creche_pre_escola,Transferegov,1,registro_isolado
1702901,AXIXÁ DO TOCANTINS,TO,busca_ativa_escolar,1,11340988.4,programas_permanencia,Transferegov,1,registro_isolado
1702901,AXIXÁ DO TOCANTINS,TO,primeira_infancia,1,5582063.26,creche_pre_escola,Transferegov,1,registro_isolado
1703008,BABAÇULÂNDIA,TO,busca_ativa_escolar,1,8096720.76,programas_permanencia,Transferegov,1,registro_isolado
1703800,BURITI DO TOCANTINS,TO,primeira_infancia,1,3847554.64,creche_pre_escola,Transferegov,1,registro_isolado
1703842,CAMPOS LINDOS,TO,busca_ativa_escolar,1,11340988.4,programas_permanencia,Transferegov,1,registro_isolado
1705508,COLINAS DO TOCANTINS,TO,primeira_infancia,1,5580308.8,creche_pre_escola,Transferegov,1,registro_isolado
1705508,Colinas do Tocantins,TO,primeira_infancia,1,11253.0,visitacao_domiciliar,PNCP,1,registro_isolado
1706001,COUTO MAGALHÃES,TO,primeira_infancia,1,3461932.16,creche_pre_escola,Transferegov,1,registro_isolado
1707108,DIVINÓPOLIS DO TOCANTINS,TO,busca_ativa_escolar,1,11357703.11,programas_permanencia,Transferegov,1,registro_isolado
1707108,DIVINÓPOLIS DO TOCANTINS,TO,primeira_infancia,1,3310883.79,creche_pre_escola,Transferegov,1,registro_isolado
1707207,DOIS IRMÃOS DO TOCANTINS,TO,busca_ativa_escolar,1,11357898.67,programas_permanencia,Transferegov,1,registro_isolado
1707652,Figueirópolis,TO,busca_ativa_escolar,2,0.0,transporte_escolar,PNCP,1,registro_isolado
1707702,FILADÉLFIA,TO,primeira_infancia,1,3310873.1,creche_pre_escola,Transferegov,1,registro_isolado
1709302,GUARAÍ,TO,busca_ativa_escolar,1,11340988.4,programas_permanencia,Transferegov,1,registro_isolado
1709302,GUARAÍ,TO,primeira_infancia,1,5580308.79,creche_pre_escola,Transferegov,1,registro_isolado
1709500,GURUPI,TO,busca_ativa_escolar,2,13676959.04,programas_permanencia,Transferegov,1,registro_isolado
1709500,GURUPI,TO,primeira_infancia,1,5580308.81,creche_pre_escola,Transferegov,1,registro_isolado
1710508,ITACAJÁ,TO,busca_ativa_escolar,1,9726053.98,programas_permanencia,Transferegov,1,registro_isolado
1711902,LAGOA DA CONFUSÃO,TO,busca_ativa_escolar,1,11340988.4,programas_permanencia,Transferegov,1,registro_isolado
1711902,LAGOA DA CONFUSÃO,TO,primeira_infancia,1,5585275.25,creche_pre_escola,Transferegov,1,registro_isolado
1713205,MIRACEMA DO TOCANTINS,TO,busca_ativa_escolar,1,11340988.4,programas_permanencia,Transferegov,1,registro_isolado
1714203,NATIVIDADE,TO,busca_ativa_escolar,1,11340988.4,programas_permanencia,Transferegov,1,registro_isolado
1714880,NOVA OLINDA,TO,busca_ativa_escolar,1,9726053.98,programas_permanencia,Transferegov,1,registro_isolado
1714880,NOVA OLINDA,TO,primeira_infancia,1,5580972.03,creche_pre_escola,Transferegov,1,registro_isolado
1715754,PALMEIRÓPOLIS,TO,busca_ativa_escolar,1,11340988.4,programas_permanencia,Transferegov,1,registro_isolado
1716208,PARANÃ,TO,primeira_infancia,1,3312047.62,creche_pre_escola,Transferegov,1,registro_isolado
1716604,PEIXE,TO,primeira_infancia,1,3309933.48,creche_pre_escola,Transferegov,1,registro_isolado
1717909,PONTE ALTA DO TOCANTINS,TO,busca_ativa_escolar,1,9750000.0,programas_permanencia,Transferegov,1,registro_isolado
1717909,PONTE ALTA DO TOCANTINS,TO,primeira_infancia,1,3309911.88,creche_pre_escola,Transferegov,1,registro_isolado
1718204,Porto Nacional,TO,saude_mental,8,92375.54000000001,caps,PNCP,2,registros_recorrentes
1718303,PRAIA NORTE,TO,primeira_infancia,1,5580308.79,creche_pre_escola,Transferegov,1,registro_isolado
1718808,SAMPAIO,TO,primeira_infancia,1,3461932.16,creche_pre_escola,Transferegov,1,registro_isolado
1718865,SANTA FÉ DO ARAGUAIA,TO,primeira_infancia,1,3309911.05,creche_pre_escola,Transferegov,1,registro_isolado
1720200,SÃO MIGUEL DO TOCANTINS,TO,primeira_infancia,1,6001106.48,creche_pre_escola,Transferegov,1,registro_isolado
1720259,São Salvador do Tocantins,TO,seguranca_alimentar,1,7080.0,alimentacao_escolar,PNCP,1,registro_isolado
1720903,TAGUATINGA,TO,busca_ativa_escolar,1,11340988.4,programas_permanencia,Transferegov,1,registro_isolado
1721000,PALMAS,TO,busca_ativa_escolar,1,12475087.24,programas_permanencia,Transferegov,1,registro_isolado
1721000,PALMAS,TO,primeira_infancia,2,9946465.04,creche_pre_escola,Transferegov,1,registro_isolado
1721000,PALMAS,TO,saude_mental,2,1200000.0,raps_geral,Transferegov,1,registro_isolado
1721000,Palmas,TO,saude_mental,3,350490.0,alcool_drogas;caps;raps_geral,PNCP,2,registros_recorrentes
1721109,TOCANTÍNIA,TO,busca_ativa_escolar,1,11340988.4,programas_permanencia,Transferegov,1,registro_isolado
1721109,TOCANTÍNIA,TO,primeira_infancia,1,3461932.16,creche_pre_escola,Transferegov,1,registro_isolado
1722081,WANDERLÂNDIA,TO,busca_ativa_escolar,1,11340988.4,programas_permanencia,Transferegov,1,registro_isolado
2100055,Açailândia,MA,primeira_infancia,2,2166900.0,creche_pre_escola,PNCP,1,registro_isolado
2100204,ALCÂNTARA,MA,primeira_infancia,1,5644630.61,creche_pre_escola,Transferegov,1,registro_isolado
2100303,ALDEIAS ALTAS,MA,busca_ativa_escolar,1,9814583.72,programas_permanencia,Transferegov,1,registro_isolado
2100303,ALDEIAS ALTAS,MA,primeira_infancia,1,3529667.13,creche_pre_escola,Transferegov,1,registro_isolado
2100550,AMAPÁ DO MARANHÃO,MA,primeira_infancia,1,5631541.46,creche_pre_escola,Transferegov,1,registro_isolado
2100600,AMARANTE DO MARANHÃO,MA,busca_ativa_escolar,1,9814581.07,programas_permanencia,Transferegov,1,registro_isolado
2100709,ANAJATUBA,MA,primeira_infancia,1,5630946.65,creche_pre_escola,Transferegov,1,registro_isolado
2100709,Anajatuba,MA,primeira_infancia,1,2860311.74,creche_pre_escola,PNCP,1,registro_isolado
2100709,Anajatuba,MA,seguranca_alimentar,11,880000.0,agricultura_familiar;alimentacao_escolar,PNCP,3,atividade_substancial
2100808,ANAPURUS,MA,busca_ativa_escolar,1,9814581.07,programas_permanencia,Transferegov,1,registro_isolado
2100808,ANAPURUS,MA,primeira_infancia,1,5630946.66,creche_pre_escola,Transferegov,1,registro_isolado
2100808,ANAPURUS,MA,seguranca_alimentar,1,956000.0,agricultura_familiar,Transferegov,1,registro_isolado
2100873,ARAGUANÃ,MA,primeira_infancia,1,3382208.45,creche_pre_escola,Transferegov,1,registro_isolado
2100873,ARAGUANÃ,MA,seguranca_alimentar,3,4318248.0,agricultura_familiar,Transferegov,2,registros_recorrentes
2101103,AXIXÁ,MA,primeira_infancia,1,3529667.13,creche_pre_escola,Transferegov,1,registro_isolado
2101202,Bacabal,MA,busca_ativa_escolar,1,4971524.9,transporte_escolar,PNCP,1,registro_isolado
2101400,BALSAS,MA,busca_ativa_escolar,1,9814581.06,programas_permanencia,Transferegov,1,registro_isolado
2101509,BARÃO DE GRAJAÚ,MA,busca_ativa_escolar,1,8180401.15,programas_permanencia,Transferegov,1,registro_isolado
2101608,BARRA DO CORDA,MA,busca_ativa_escolar,2,16982403.07,programas_permanencia,Transferegov,1,registro_isolado
2101608,BARRA DO CORDA,MA,primeira_infancia,1,3840099.52,creche_pre_escola,Transferegov,1,registro_isolado
2101707,BARREIRINHAS,MA,primeira_infancia,1,5630946.66,creche_pre_escola,Transferegov,1,registro_isolado
2101731,BELÁGUA,MA,primeira_infancia,1,3529667.13,creche_pre_escola,Transferegov,1,registro_isolado
2102036,BOM JESUS DAS SELVAS,MA,busca_ativa_escolar,1,11452213.49,programas_permanencia,Transferegov,1,registro_isolado
2102077,BOM LUGAR,MA,busca_ativa_escolar,1,9814581.07,programas_permanencia,Transferegov,1,registro_isolado
2102077,BOM LUGAR,MA,primeira_infancia,1,5630946.67,creche_pre_escola,Transferegov,1,registro_isolado
2102101,Brejo,MA,primeira_infancia,2,4711863.55,creche_pre_escola,PNCP,1,registro_isolado
2102309,BURITI BRAVO,MA,seguranca_alimentar,1,700000.0,agricultura_familiar,Transferegov,1,registro_isolado
2102325,BURITICUPU,MA,seguranca_alimentar,1,1600000.0,agricultura_familiar,Transferegov,1,registro_isolado
2102358,BURITIRANA,MA,primeira_infancia,1,3379816.51,creche_pre_escola,Transferegov,1,registro_isolado
2102408,CAJAPIÓ,MA,busca_ativa_escolar,1,7140499.66,programas_permanencia,Transferegov,1,registro_isolado
2102408,CAJAPIÓ,MA,primeira_infancia,2,9473891.53,creche_pre_escola,Transferegov,1,registro_isolado
2102507,CAJARI,MA,busca_ativa_escolar,1,8185889.46,programas_permanencia,Transferegov,1,registro_isolado
2102507,CAJARI,MA,primeira_infancia,1,3529667.13,creche_pre_escola,Transferegov,1,registro_isolado
2102556,CAMPESTRE DO MARANHÃO,MA,primeira_infancia,1,3382338.11,creche_pre_escola,Transferegov,1,registro_isolado
2102705,CANTANHEDE,MA,primeira_infancia,1,3379298.92,creche_pre_escola,Transferegov,1,registro_isolado
2102754,CAPINZAL DO NORTE,MA,primeira_infancia,1,5630946.66,creche_pre_escola,Transferegov,1,registro_isolado
2102804,CAROLINA,MA,primeira_infancia,1,95095.0,creche_pre_escola,Transferegov,1,registro_isolado
2102903,CARUTAPERA,MA,primeira_infancia,1,5632243.97,creche_pre_escola,Transferegov,1,registro_isolado
2103000,CAXIAS,MA,busca_ativa_escolar,1,11452213.49,programas_permanencia,Transferegov,1,registro_isolado
2103109,CEDRAL,MA,primeira_infancia,1,3529667.13,creche_pre_escola,Transferegov,1,registro_isolado
2103174,CENTRO NOVO DO MARANHÃO,MA,busca_ativa_escolar,1,8179875.2,programas_permanencia,Transferegov,1,registro_isolado
2103174,CENTRO NOVO DO MARANHÃO,MA,primeira_infancia,1,5630946.66,creche_pre_escola,Transferegov,1,registro_isolado
2103257,CIDELÂNDIA,MA,primeira_infancia,1,3529667.13,creche_pre_escola,Transferegov,1,registro_isolado
2103307,Codó,MA,seguranca_alimentar,6,5720712.21,alimentacao_escolar,PNCP,2,registros_recorrentes
2103406,Coelho Neto,MA,primeira_infancia,1,2681303.89,creche_pre_escola,PNCP,1,registro_isolado
2103554,CONCEIÇÃO DO LAGO-AÇU,MA,primeira_infancia,1,5630946.66,creche_pre_escola,Transferegov,1,registro_isolado
2103604,COROATÁ,MA,busca_ativa_escolar,1,11452213.5,programas_permanencia,Transferegov,1,registro_isolado
2103703,CURURUPU,MA,busca_ativa_escolar,1,8180154.87,programas_permanencia,Transferegov,1,registro_isolado
2103901,DUQUE BACELAR,MA,busca_ativa_escolar,1,8180154.88,programas_permanencia,Transferegov,1,registro_isolado
2103901,DUQUE BACELAR,MA,primeira_infancia,1,3529667.13,creche_pre_escola,Transferegov,1,registro_isolado
2104073,FEIRA NOVA DO MARANHÃO,MA,primeira_infancia,1,5631541.78,creche_pre_escola,Transferegov,1,registro_isolado
2104081,FERNANDO FALCÃO,MA,busca_ativa_escolar,2,16982403.07,programas_permanencia,Transferegov,1,registro_isolado
2104081,FERNANDO FALCÃO,MA,primeira_infancia,1,3840099.52,creche_pre_escola,Transferegov,1,registro_isolado
